signed_motif_type,intensity,coherence,intensity_random_mean,intensity_random_std,intensity_z_score
021D++,205949.7852382614,56303.464088329994,208592.88450262678,533.1365995291541,-4.957639874470582
021D+-,24555.61567409136,5837.498091820154,24664.790143014,536.8718817138009,-0.20335292765591179
021D--,1334.9535931101357,256.1785812147503,726.1468997716288,79.40878009554513,7.666742803578987
021U++,204598.32317876324,56024.51893518872,208475.8084090965,701.6000990731682,-5.5266315319161405
021U+-,25130.642712013654,6013.59116700538,24382.620727520632,278.4737569300524,2.686148931013673
021U--,1473.4921790683723,277.4050359267711,708.3842779607173,34.1525638030372,22.40264905206366
021C++,413644.4489499175,113157.26042495688,413976.2020402005,1184.1032720338462,-0.280172429312802
021C+-,24302.922182580824,5734.909771895299,24666.430183448512,367.22481859061554,-0.989878631468342
021C-+,26349.804037754784,6308.047576423791,24762.738827575005,465.610547628527,3.4085679937087026
021C--,2896.887690568773,549.9624410020817,1424.8057384700144,80.25795924889881,18.34188117758497
111D+++,216622.05967857892,59233.01992643611,218366.59708460778,514.397750952595,-3.391417250169179
111D++-,15001.534282705215,3523.8714833896715,14029.231228214057,330.83884815739196,2.9389023081974894
111D+-+,13349.442354459969,3240.4724885021383,13936.00998787421,271.9803520778763,-2.1566544382084207
111D+--,94.9618312461927,31.78733442511201,97.15904359751289,18.752220237464662,-0.11717078423228122
111D-++,12971.114497683946,3225.1059892609564,12520.655662869738,232.83447136088668,1.9346741579171485
111D-+-,1054.759002393376,216.74014591800824,777.7573189804812,56.28355427462276,4.921538573440625
111D--+,1385.2013216336898,277.31768438564643,817.1327135348348,76.5551278167582,7.4203861230377655
111D---,10.226642580995428,2.827199662319028,7.356147036438233,6.921990604225438,0.4146922046968597
111U+++,217871.2574336577,59533.44654543027,218666.47376432194,812.658946947171,-0.9785363634419292
111U++-,15032.832681156846,3556.48044031308,14058.208343080285,291.43305666256384,3.344247729608213
111U+-+,13337.52945210855,3227.1819466063716,13933.84984833881,300.63974365220304,-1.9835048719310928
111U+--,124.41739733308972,41.76674775329757,104.97215263823932,15.922620786014544,1.2212339260085823
111U-++,12260.725595217998,3009.94536926705,12474.259967629358,299.3753891730886,-0.7132662875233903
111U-+-,1426.5123852177908,294.75116262032924,823.7916044052545,42.107188873219904,14.313963884581847
111U--+,1599.2282865935447,316.15468928490196,806.45480177248,69.37381730857736,11.427560361782865
111U---,2.7675623590396143,0.9998148373756017,5.775946350333607,3.163963675755411,-0.9508276009444788
030T+++,211251.39364314743,58137.826120118094,203347.10558300425,727.9380759668633,10.858462170212121
030T++-,9102.123851016819,2337.349485608201,11636.306062669162,279.0661065295448,-9.080938717952296
030T+-+,8366.608061974215,2161.3537907200002,11573.989608235444,243.7519125327125,-13.158385150437683
030T+--,836.1165434413505,174.09250418462062,626.253193060892,65.50525794821313,3.2037634375300272
030T-++,8950.414893186546,2305.700980382218,11630.632504096173,299.47448586876953,-8.949736078966357
030T-+-,972.3659359675189,201.0299579163575,652.4949525129858,64.54164801362383,4.956039910648282
030T--+,850.7314532147047,183.16668827286253,648.626988630717,36.668555811777914,5.51165597089242
030T---,106.96612865152113,20.773871866805734,41.19791931812021,9.41645644513253,6.984390541879183
030C+++,68580.47001542023,18888.73289910584,67480.00427681762,498.574797836965,2.207222955064935
030C++-,8531.798626075231,2191.2069302021823,11538.516697936913,127.79542764976254,-23.52758723185249
030C+--,846.9548776798935,182.82843658991013,659.9538993984895,73.70133543912218,2.537280731308703
030C---,17.652853292452527,3.851523097103523,11.787931323298949,8.476512075537439,0.6919027445356081
201++++,59710.114837156034,16296.494162601533,60326.40177279692,355.67429449545045,-1.732728356192094
201+++-,7920.261201329075,1925.322572987816,7541.526953662423,248.31058387024896,1.5252440784584305
201++-+,7021.721153320846,1743.5409038013634,7513.951518741074,294.56562689599065,-1.6710380318543832
201++--,44.04198941455342,13.821960506135664,52.51521686181726,14.505260118516043,-0.584148603888028
201+-+-,355.8834212191117,76.09549264825256,230.26911860324617,28.74159478764522,4.370470864402478
201+--+,745.2399593115169,158.17882821564905,444.4200896669416,33.59354268806133,8.954693240837694
201+---,0.0,0.0,1.940384143752702,2.79362476587737,-0.6945757953800579
201-+-+,442.7582635722497,95.38436828268664,234.64211763761546,33.365382266453146,6.2374872337033676
201-+--,6.848538483714153,1.937691901152319,2.8911633352053823,3.848438075082088,1.028306827679528
201----,0.0,0.0,0.0,1.2000000000000002,0.0
120D++++,58262.01335545536,15966.148431956068,55197.151131201324,370.512045168982,8.271963797711958
120D+++-,5410.0073657568155,1392.6255598423036,6875.3070122057425,186.31291786489373,-7.864723837943972
120D++--,21.022568969848063,6.9687203016447095,28.780418789159135,5.542678298145452,-1.3996572418620803
120D+-++,4787.2364389131435,1236.0360641098093,6227.7418262034935,233.06900350229355,-6.1805961566921725
120D+-+-,497.00280791709116,106.64513653912216,393.79971964979416,30.470014800006798,3.3870376809687004
120D+--+,454.9335625245033,106.69498143010311,383.4632096793659,41.843957603049816,1.7080208694200636
120D+---,0.0,0.0,2.652857455832443,2.6580868552888055,-0.9980326453795302
120D--++,219.17044071278121,47.70340987518491,183.83955785379018,27.374377380986576,1.2906552126197692
120D--+-,26.455591352940633,5.6796096910747735,17.379756258211607,6.655078887110349,1.3637456818591935
120D----,0.0,0.0,0.0,1.2000000000000002,0.0
120U++++,58462.878695924475,16036.478802348285,55804.541213732664,362.38448582321354,7.3356823655211905
120U+++-,5742.118276037948,1454.7372313609428,6942.0854643748,260.7409282450764,-4.602143577585852
120U++--,35.54864373212038,10.79051376978603,25.094447775889552,11.041220842948507,0.946833335274461
120U+-++,4715.0331754504205,1207.2562814994903,6210.549169749566,172.80317410373556,-8.654447477922899
120U+-+-,481.28372653347014,105.65275011314186,401.8071798891222,29.138762519218325,2.72751962585678
120U+--+,558.5677772291066,120.86674867772105,398.57617095761765,53.222280708107434,3.0061020336379003
120U+---,0.0,0.0,0.8782065474340438,1.4157828450609489,-0.6202974915946502
120U--++,194.61004435792273,43.82408252320291,178.9501910364848,25.333155369659067,0.6181564472696275
120U--+-,55.303130968847476,11.504630238021614,21.943011141305483,10.276354945048688,3.246298907144642
120U----,0.0,0.0,0.0,1.2000000000000002,0.0
120C++++,114189.3167004789,31343.74531523483,110597.83027260851,549.4814509275886,6.536137701841514
120C+++-,5789.58830621956,1484.437744622641,6829.267183932554,145.9587445431974,-7.1231009897135324
120C++-+,5851.618042049306,1480.0620991474811,6861.507067290469,215.13164699940452,-4.694283892336673
120C++--,52.889585456135336,16.792099844027412,50.55123366503835,9.86625248676833,0.23700506288815898
120C+-++,4815.113946478532,1265.486180619907,6201.279085306816,135.94329493666123,-10.196642206400302
120C+-+-,483.7682611447165,106.52418849525554,390.5202509211241,43.08978034800535,2.1640400454700606
120C+--+,401.93067650104626,90.66565051962343,409.8437410135044,38.63202840547006,-0.20483171189990432
120C+---,0.0,0.0,2.6378013622559546,4.011411132751247,-0.6575744233044507
120C-+++,4917.620929535455,1267.4129083343425,6358.476277649132,203.3065864250083,-7.087106096511787
120C-++-,417.2848793836043,95.69993925423645,409.19376824782836,40.15404936129257,0.20150174800491064
120C-+-+,532.9954817493191,112.54631407003995,406.54327726491493,45.87132182660864,2.756672348845479
120C-+--,0.0,0.0,3.2007148706166837,2.8659044826330082,-1.1168253827064303
120C--++,368.69622829678343,81.93507021031013,343.5297224190864,26.6500083983531,0.9443338816828386
120C--+-,30.06386301880524,5.641763790039527,17.593579754839038,8.697662286734296,1.4337511451767817
120C---+,37.11448913045832,7.572487721024311,22.082003977563318,7.33929953136213,2.0482179653056156
120C----,2.8375054631462375,0.9992942879961847,0.30203175575786184,0.9551082738945188,2.654645317907057
210+++++,67010.35800403968,18312.180286382434,63306.69133860123,429.6856674984971,8.61947918114211
210++++-,3223.6996046358427,828.5684069426713,3807.473342126477,129.50785991097942,-4.507631721286308
210+++-+,3126.162995684614,791.1791914585713,3946.604034447334,168.81039713488823,-4.86013333709028
210+++--,15.835099043829988,4.932360484806722,27.012392079856074,7.539516569449606,-1.4824946577233986
210++-++,3155.4270402433667,815.4396839609095,3784.7311031149206,110.75776749019813,-5.6818052325517145
210++-+-,260.78334463528853,55.69915238597708,224.49687377061326,18.68365296242351,1.9421507634323159
210++--+,260.8253810420251,57.908103269251605,239.93835242829883,31.85715867884948,0.6556463124752416
210++---,0.0,0.0,2.3692754462714567,3.240733068556323,-0.7310924399357945
210+-+++,3167.177600390966,804.908830272255,3825.5532876016937,118.15882342193174,-5.571955340649788
210+-++-,282.57580851353515,63.53092304033448,235.1029471813541,32.09617198013745,1.479081722317521
210+-+-+,304.79523781473773,68.47702595854977,250.65069807058453,36.62354541849782,1.4784079237944527
210+-+--,0.0,0.0,1.2466164125917178,1.614829364891241,-0.7719802721544375
210+--++,22.661258276015108,6.866785020960873,37.76546883910557,9.653133549046892,-1.5646950792037668
210+--+-,0.0,0.0,1.803293840894085,2.5936441060507573,-0.695274203845913
210+---+,0.0,0.0,2.0391450532438107,2.415204410779446,-0.8442950187333121
210+----,0.0,0.0,0.0,1.2000000000000002,0.0
210-++++,2723.8883774668598,705.3694783902939,3553.428815496455,115.14753030363399,-7.204153105517502
210-+++-,248.47636304472576,56.48514696294841,209.75609331507377,20.802002850917084,1.8613721960885585
210-++-+,308.3650006167823,68.94519679847522,209.285594916338,26.051106394824775,3.803270548237717
210-++--,0.0,0.0,1.3818190724911203,1.7875686686721997,-0.7730159387485411
210-+-++,232.11584387846068,53.95537560400865,210.44534285204253,25.939953503639483,0.8354101723188397
210-+-+-,12.21152316624486,2.9420759370114324,12.672676057979679,6.381603320278163,-0.07226285755955114
210-+--+,39.6974611316852,7.555657709068415,13.180120587513949,7.974663799248672,3.325198555288258
210-+---,0.0,0.0,0.0,1.2000000000000002,0.0
210--+++,237.44187587022577,52.691038481140495,226.01310052728257,37.09440087220974,0.3080997421232208
210--++-,14.098222561569116,2.8796487290091193,8.86833834560081,9.653418371008947,0.5417650012636607
210--+-+,29.692369604592162,5.6467346542775,14.136147042810384,7.417283031367399,2.0972939142264253
210--+--,0.0,0.0,0.0,1.2000000000000002,0.0
210---++,0.0,0.0,1.9972556181360368,2.382074028147848,-0.8384523715616756
210---+-,0.0,0.0,0.0,1.2000000000000002,0.0
210----+,0.0,0.0,0.0,1.2000000000000002,0.0
210-----,0.0,0.0,0.0,1.2000000000000002,0.0
300++++++,7070.585537724077,1920.8689839719177,6358.02498422589,125.51059387137664,5.677294095416515
300+++++-,1741.0195462677411,455.0520695820023,2269.589760534856,114.69774092307027,-4.608375108465614
300++++--,3.360023065110676,0.9729182949104309,11.034542868791117,5.962903004127675,-1.2870442129224542
300+++-+-,125.33437936922908,28.750609965618942,134.45674595596023,24.728237425585476,-0.3689048446814305
300+++--+,90.05125313214576,19.125115723478892,70.06639021789574,16.335066075939793,1.223433246081941
300+++---,0.0,0.0,1.03246461204304,1.6792932609504072,-0.6148209107078235
300++-++-,86.81953350057977,19.150045273245652,67.47079305052111,20.678669827794778,0.9356859319863734
300++-+--,0.0,0.0,0.3328137495925284,1.0524494853333257,-0.3162277660168379
300++----,0.0,0.0,0.0,1.2000000000000002,0.0
